5,Lucknow,Lucknow - 1,266.427758224
5,Lucknow,Lucknow-2,5.9895880176
5,Lucknow,Meerut,25.3458096028
5,Lucknow,Moradabad,53.1614337141
5,Lucknow,Muzaffarnagar,162.706128647
5,Lucknow,Varanasi-1,44.6828101051
5,Lucknow,Varanasi-2,
6,Delhi,Ambala,27.0966237389
6,Delhi,Amritsar,90.9755686125
6,Delhi,Bharatpur,
6,Delhi,Bhatinda,33.302699335
6,Delhi,Delhi,74.7898625151
6,Delhi,Gurgaon,4.60597358493
6,Delhi,Hisar,37.993008118
6,Delhi,Jaipur,22.7461834568
6,Delhi,Jalandhar,34.1576494933
6,Delhi,Jammu,30.9561720705
6,Delhi,Jhunjhunu,
6,Delhi,Jodhpur,5.17599105472
6,Delhi,Karnal,20.5185372737
6,Delhi,Kota,3.60146632581
6,Delhi,Ludhiana,29.8313672098
6,Delhi,Mandi,17.707251127
6,Delhi,Patiala,25.018763828
6,Delhi,Rohtak,30.3057576138
6,Delhi,Sikar,
6,Delhi,Sri Ganganagar,
6,Delhi,Srinagar,27.8673924871
6,Delhi,Udaipur,18.7771508217
6,Kolkata,Bhagalpur,46.3252022752
6,Kolkata,Burdwan,36.3297732074
6,Kolkata,Dhanbad,33.3923051078
6,Kolkata,Dharbanga,68.6383764309
6,Kolkata,Dibrugarh,14.6314260687
6,Kolkata,Gauhati,36.3990759146
6,Kolkata,Gaya,25.6699682101
6,Kolkata,Jamshedpur,10.774848818
6,Kolkata,Kolkata - 1,16.9748025832
6,Kolkata,Kolkata - 2,69.8202571133
6,Kolkata,Krishnanagar,33.0829365467
6,Kolkata,Malda,14.8649415719
6,Kolkata,Midnapore,26.2628287975
6,Kolkata,Motihari,97.6029283569
6,Kolkata,Muzaffarpur,87.5787235126
6,Kolkata,Nagaon,26.40094068
6,Kolkata,Patna - 1,280.740608208
6,Kolkata,Patna - 2,132.647614826
6,Kolkata,Purnea,72.6046830825
6,Kolkata,Ranchi - 1,15.0110703048
6,Kolkata,Ranchi - 2,10.8943582066
6,Kolkata,Silchar,20.8544259922
6,Kolkata,Siliguri / Coochbehar,43.4155938676
6,Lucknow,Agra,172.404718981
6,Lucknow,Aligarh,4.5422449226
6,Lucknow,Allahabad,57.4771214923
6,Lucknow,Azamgarh,27.2616255733
6,Lucknow,Bareilly,3.2968393545
6,Lucknow,Basti,
6,Lucknow,Dehradun,28.6949477341
6,Lucknow,Faizabad,68.2642390876
6,Lucknow,Ghaziabad,17.8579295551
6,Lucknow,Ghazipur / Balia,48.6549750941
6,Lucknow,Gorakhpur -1,85.5737206367
6,Lucknow,Gorakhpur -2,73.3660715309
6,Lucknow,Haldwani,27.7890744437
6,Lucknow,Jhansi,71.1407993051
6,Lucknow,Kanpur - 1,7.6076542505
6,Lucknow,Kanpur - 2,48.4565895059
6,Lucknow,Lucknow - 1,97.5301082292
6,Lucknow,Lucknow-2,0.97097789716
6,Lucknow,Meerut,29.8465797224
6,Lucknow,Moradabad,34.3767762479
6,Lucknow,Muzaffarnagar,189.369104032
6,Lucknow,Varanasi-1,35.0358289216
6,Lucknow,Varanasi-2,
7,Delhi,Ambala,102.516426709
7,Delhi,Amritsar,100.519863086
7,Delhi,Bharatpur,
7,Delhi,Bhatinda,76.6781330496
7,Delhi,Delhi,55.5080113274
7,Delhi,Gurgaon,95.541627015
7,Delhi,Hisar,102.787888208
7,Delhi,Jaipur,68.5360825993
7,Delhi,Jalandhar,100.544636469
7,Delhi,Jammu,68.171359641
7,Delhi,Jhunjhunu,
7,Delhi,Jodhpur,50.9292743254
7,Delhi,Karnal,101.675691678
7,Delhi,Kota,27.3672060141
7,Delhi,Ludhiana,162.826761464
7,Delhi,Mandi,29.0491166633
7,Delhi,Patiala,70.5551818439
7,Delhi,Rohtak,87.936467666
7,Delhi,Sikar,
7,Delhi,Sri Ganganagar,
7,Delhi,Srinagar,110.369673363
7,Delhi,Udaipur,101.155447751
7,Kolkata,BHUBANESWAR,27.9412773558
7,Kolkata,Balasore,29.3590695709
7,Kolkata,Bhagalpur,64.4461752475
7,Kolkata,Burdwan,inf
7,Kolkata,CUTTACK,19.8941235909
7,Kolkata,Dhanbad,56.1086890633
7,Kolkata,Dharbanga,58.6147368347
7,Kolkata,Dibrugarh,94.584584738
7,Kolkata,Gauhati,96.620945348
7,Kolkata,Gaya,45.2287322236
7,Kolkata,Jamshedpur,34.8788666437
7,Kolkata,Kolkata - 1,inf
7,Kolkata,Kolkata - 2,
7,Kolkata,Krishnanagar,inf
7,Kolkata,Malda,inf
7,Kolkata,Midnapore,inf
7,Kolkata,Motihari,67.4821203373
7,Kolkata,Muzaffarpur,64.3205672629
7,Kolkata,Nagaon,111.530900726
7,Kolkata,Patna - 1,58.5479103707
7,Kolkata,Patna - 2,
7,Kolkata,Purnea,86.9316679563
7,Kolkata,Ranchi - 1,47.218971762
7,Kolkata,Ranchi - 2,
7,Kolkata,Silchar,39.9719438479
7,Kolkata,Siliguri / Coochbehar,inf
7,Lucknow,Agra,236.226715234
7,Lucknow,Aligarh,11.1109291174
7,Lucknow,Allahabad,109.787357812
7,Lucknow,Azamgarh,59.0128325323
7,Lucknow,Bareilly,42.680262217
7,Lucknow,Dehradun,77.4863474471
7,Lucknow,Faizabad,150.246473298
7,Lucknow,Ghaziabad,109.160749133
7,Lucknow,Ghazipur / Balia,104.503672229
7,Lucknow,Gorakhpur -1,31.6551074317
7,Lucknow,Gorakhpur -2,
7,Lucknow,Haldwani,50.6494681854
7,Lucknow,Jhansi,84.2176068648
7,Lucknow,Kanpur - 1,15.0368215338
7,Lucknow,Kanpur - 2,
7,Lucknow,Lucknow - 1,246.410750118
7,Lucknow,Lucknow-2,
7,Lucknow,Meerut,36.5727929669
7,Lucknow,Moradabad,105.28656914
7,Lucknow,Muzaffarnagar,222.796324097
7,Lucknow,Varanasi-1,145.988274023
7,Lucknow,Varanasi-2,
8,Delhi,Ambala,104.258194654
8,Delhi,Amritsar,116.351120329
8,Delhi,Bharatpur,
8,Delhi,Bhatinda,102.216250017
8,Delhi,Delhi,105.76427603
8,Delhi,Gurgaon,95.1995495327
8,Delhi,Hisar,101.506017919
8,Delhi,Jaipur,69.4459366251
8,Delhi,Jalandhar,103.771596378
8,Delhi,Jammu,101.985224637
8,Delhi,Jodhpur,103.04590834
8,Delhi,Karnal,100.186660764
8,Delhi,Kota,20.4872969372
8,Delhi,Ludhiana,217.935248724
8,Delhi,Mandi,
8,Delhi,Patiala,102.506396312
8,Delhi,Rohtak,72.1468103325
8,Delhi,Sikar,
8,Delhi,Sri Ganganagar,114.774207995
8,Delhi,Srinagar,123.676735663
8,Delhi,Udaipur,100.673149932
8,Kolkata,BHUBANESWAR,111.335353383
8,Kolkata,Balasore,130.326547937
8,Kolkata,Bhagalpur,80.3543128899
8,Kolkata,Burdwan,
8,Kolkata,CUTTACK,98.5499393767
8,Kolkata,Dhanbad,98.071353648
8,Kolkata,Dharbanga,93.2778573934
8,Kolkata,Dibrugarh,59.0113915692
8,Kolkata,Gauhati,92.6833620487
8,Kolkata,Gaya,122.45051106
8,Kolkata,Jamshedpur,47.8467031086
8,Kolkata,Kolkata - 1,inf
8,Kolkata,Kolkata - 2,inf
8,Kolkata,Krishnanagar,
8,Kolkata,Malda,inf
8,Kolkata,Mandi,
8,Kolkata,Midnapore,inf
8,Kolkata,Motihari,72.2127395123
8,Kolkata,Muzaffarpur,93.5477530074
8,Kolkata,Nagaon,68.8356692439
8,Kolkata,Patna - 1,102.823846933
8,Kolkata,Patna - 2,102.980547289
8,Kolkata,Purnea,88.0546426485
8,Kolkata,Ranchi - 1,153.5121143
8,Kolkata,Ranchi - 2,62.7232642775
8,Kolkata,Silchar,52.1962138244
8,Kolkata,Siliguri / Coochbehar,
8,Lucknow,Agra,120.643521668
8,Lucknow,Aligarh,68.746170927
8,Lucknow,Allahabad,117.720400076
8,Lucknow,Azamgarh,119.086315218
8,Lucknow,Bareilly,88.8373663242
8,Lucknow,Dehradun,112.479588705
8,Lucknow,Faizabad,133.787100656
8,Lucknow,Ghaziabad,108.182114531
8,Lucknow,Ghazipur / Balia,117.978798968
8,Lucknow,Gorakhpur -1,111.731586671
8,Lucknow,Gorakhpur -2,139.741913849
8,Lucknow,Haldwani,62.7652045155
8,Lucknow,Jhansi,97.4657177213
8,Lucknow,Kanpur - 1,82.7187227182
8,Lucknow,Kanpur - 2,133.878637834
8,Lucknow,Lucknow - 1,236.499441411
8,Lucknow,Lucknow-2,1.66265010619
8,Lucknow,Meerut,110.2771339
8,Lucknow,Moradabad,102.538583475
8,Lucknow,Muzaffarnagar,128.727660069
8,Lucknow,Varanasi-1,161.936121074
8,Lucknow,Varanasi-2,106.171848816
9,Delhi,Ambala,101.731497239
9,Delhi,Amritsar,120.805853368
9,Delhi,Bharatpur,
9,Delhi,Bhatinda,102.837720788
9,Delhi,Delhi,95.5688994475
9,Delhi,Gurgaon,100.095777105
9,Delhi,Hisar,118.993696076
9,Delhi,Jaipur,69.0259568186
9,Delhi,Jalandhar,103.65125355
9,Delhi,Jammu,56.0822975158
9,Delhi,Jodhpur,112.536978781
9,Delhi,Karnal,100.585142749
9,Delhi,Kota,37.7001578461
9,Delhi,Ludhiana,179.246859287
9,Delhi,Mandi,30.9920615783
9,Delhi,Patiala,63.3946030915
9,Delhi,Rohtak,69.9678314574
9,Delhi,Sikar,
9,Delhi,Sri Ganganagar,97.3245614108
9,Delhi,Srinagar,103.073052865
9,Delhi,Udaipur,52.3076160734
9,Kolkata,BHUBANESWAR,75.5704019396
9,Kolkata,Balasore,67.8091941864
9,Kolkata,Bhagalpur,59.9852235499
9,Kolkata,Burdwan,-inf
9,Kolkata,CUTTACK,65.3443765255
9,Kolkata,Dhanbad,65.8777836086
9,Kolkata,Dharbanga,91.2611691394
9,Kolkata,Dibrugarh,38.019123247
9,Kolkata,Gauhati,36.2052140562
9,Kolkata,Gaya,87.433062428
9,Kolkata,Jamshedpur,101.19338613
9,Kolkata,Kolkata - 1,inf
9,Kolkata,Kolkata - 2,-inf
9,Kolkata,Krishnanagar,-inf
9,Kolkata,Malda,inf
9,Kolkata,Midnapore,-inf
9,Kolkata,Motihari,94.5173093864
9,Kolkata,Muzaffarpur,97.9798456884
9,Kolkata,Nagaon,66.4094457097
9,Kolkata,Patna - 1,49.1616878118
9,Kolkata,Patna - 2,88.2186631156
9,Kolkata,Purnea,99.2865613932
9,Kolkata,Ranchi - 1,125.914508215
9,Kolkata,Ranchi - 2,94.8721959031
9,Kolkata,Silchar,56.4575071114
9,Kolkata,Siliguri / Coochbehar,-inf
9,Lucknow,Agra,101.642923683
9,Lucknow,Aligarh,42.2207119649
9,Lucknow,Allahabad,116.980184133
9,Lucknow,Azamgarh,139.30342393
9,Lucknow,Bareilly,101.936782612
9,Lucknow,Dehradun,111.319765005
9,Lucknow,Faizabad,141.551556486
9,Lucknow,Ghaziabad,116.337636657
9,Lucknow,Ghazipur / Balia,147.066175995
9,Lucknow,Gorakhpur -1,66.6144464769
9,Lucknow,Gorakhpur -2,209.225952403
9,Lucknow,Haldwani,56.3948459028
9,Lucknow,Jhansi,101.19122103
9,Lucknow,Kanpur - 1,71.6696697255
9,Lucknow,Kanpur - 2,97.2562776214
9,Lucknow,Lucknow - 1,222.78537337
9,Lucknow,Lucknow-2,4.23788997039
9,Lucknow,Meerut,60.4663909786
9,Lucknow,Moradabad,100.477504185
9,Lucknow,Muzaffarnagar,126.754170839
9,Lucknow,Varanasi-1,138.04050513
9,Lucknow,Varanasi-2,101.422858346
10,Delhi,Ambala,100.34429341
10,Delhi,Amritsar,71.575273012
10,Delhi,Bharatpur,63.9396706767
10,Delhi,Bhatinda,101.137466559
10,Delhi,Delhi,92.4248616847
10,Delhi,Gurgaon,75.3177364852
10,Delhi,Hisar,58.4519041876
10,Delhi,Jaipur,83.8637746858
10,Delhi,Jalandhar,47.3932432841
10,Delhi,Jammu,49.8716235042
10,Delhi,Jodhpur,38.7758420427
10,Delhi,Karnal,100.953268651
10,Delhi,Kota,31.3470596351
10,Delhi,Ludhiana,104.359132797
10,Delhi,Mandi,41.6208325078
10,Delhi,Patiala,101.230932492
10,Delhi,Rohtak,104.670465162
10,Delhi,Sikar,32.5925671233
10,Delhi,Sri Ganganagar,65.5599517808
10,Delhi,Srinagar,58.5769317587
10,Delhi,Udaipur,63.4990204716
10,Kolkata,BHUBANESWAR,93.6336689654
10,Kolkata,Balasore,117.354442333
10,Kolkata,Bhagalpur,111.419756725
10,Kolkata,CUTTACK,104.077819299
10,Kolkata,Dhanbad,139.278048688
10,Kolkata,Dharbanga,111.84570699
10,Kolkata,Dibrugarh,103.480552444
10,Kolkata,Gauhati,110.272413571
10,Kolkata,Gaya,126.925493224
10,Kolkata,Jamshedpur,93.7704186382
10,Kolkata,Malda,
10,Kolkata,Motihari,82.4076215589
10,Kolkata,Muzaffarpur,103.298214925
10,Kolkata,Nagaon,102.604589551
10,Kolkata,Patna - 1,88.4570202087
10,Kolkata,Patna - 2,81.6561134635
10,Kolkata,Purnea,104.11076884
10,Kolkata,Ranchi - 1,85.227727327
10,Kolkata,Ranchi - 2,93.9341572942
10,Kolkata,Silchar,106.885879928
10,Lucknow,Agra,35.4315520055
10,Lucknow,Aligarh,29.2091352171
10,Lucknow,Allahabad,115.971819351
10,Lucknow,Azamgarh,106.108851239
10,Lucknow,Bareilly,97.8444140835
10,Lucknow,Dehradun,106.066350379
10,Lucknow,Faizabad,41.9752329606
10,Lucknow,Ghaziabad,120.28310536
10,Lucknow,Ghazipur / Balia,128.060491879
10,Lucknow,Gorakhpur -1,83.8150835899
10,Lucknow,Gorakhpur -2,123.093231036
10,Lucknow,Haldwani,45.8769166524
10,Lucknow,Jhansi,34.4520353078
10,Lucknow,Kanpur - 1,73.0782363759
10,Lucknow,Kanpur - 2,37.5073575769
10,Lucknow,Lucknow - 1,281.014887236
10,Lucknow,Lucknow-2,2.68949783796
10,Lucknow,Meerut,51.8211805875
10,Lucknow,Moradabad,96.2033052777
10,Lucknow,Muzaffarnagar,112.130438778
10,Lucknow,Varanasi-1,173.961948348
10,Lucknow,Varanasi-2,55.124430809
