6,Delhi,Sri Ganganagar,
6,Delhi,Srinagar,2.06276706912
6,Delhi,Udaipur,
6,Kolkata,BHUBANESWAR,
6,Kolkata,Balasore,
6,Kolkata,Bhagalpur,11.2545159997
6,Kolkata,Burdwan,15.1048112293
6,Kolkata,CUTTACK,
6,Kolkata,Dhanbad,
6,Kolkata,Dharbanga,11.1124512902
6,Kolkata,Dibrugarh,5.40156031496
6,Kolkata,Gauhati,6.47870341384
6,Kolkata,Gaya,9.14896388556
6,Kolkata,Jamshedpur,6.69791628241
6,Kolkata,Kolkata - 1,6.1025368533
6,Kolkata,Kolkata - 2,24.8191093967
6,Kolkata,Krishnanagar,13.7686024248
6,Kolkata,Malda,0.237439430044
6,Kolkata,Midnapore,17.6840605911
6,Kolkata,Motihari,23.1767588783
6,Kolkata,Muzaffarpur,11.7114303178
6,Kolkata,Nagaon,13.1608543374
6,Kolkata,Patna - 1,39.3076948356
6,Kolkata,Patna - 2,11.7117343176
6,Kolkata,Purnea,29.8506018307
6,Kolkata,Ranchi - 1,4.30463536142
6,Kolkata,Ranchi - 2,4.2147435467
6,Kolkata,Silchar,6.06053558376
6,Kolkata,Siliguri / Coochbehar,0.211248656771
6,Lucknow,Agra,45.5314615798
6,Lucknow,Aligarh,12.6662156904
6,Lucknow,Allahabad,38.4810216322
6,Lucknow,Azamgarh,16.8980530308
6,Lucknow,Bareilly,
6,Lucknow,Basti,
6,Lucknow,Dehradun,21.0136082249
6,Lucknow,Faizabad,33.2891499414
6,Lucknow,Ghaziabad,7.13267957356
6,Lucknow,Ghazipur / Balia,37.9711091395
6,Lucknow,Gorakhpur -1,26.5209819094
6,Lucknow,Gorakhpur -2,4.42069897193
6,Lucknow,Haldwani,2.09369667765
6,Lucknow,Jhansi,19.6190871791
6,Lucknow,Kanpur - 1,0.248220429005
6,Lucknow,Kanpur - 2,6.03166093066
6,Lucknow,Lucknow - 1,0.00163774674188
6,Lucknow,Lucknow-2,1.24062814387
6,Lucknow,Meerut,10.9959150022
6,Lucknow,Moradabad,21.4472857963
6,Lucknow,Muzaffarnagar,61.197638041
6,Lucknow,Varanasi-1,28.4156276398
6,Lucknow,Varanasi-2,
7,Delhi,Ambala,14.9590086478
7,Delhi,Amritsar,35.4081363316
7,Delhi,Bharatpur,
7,Delhi,Bhatinda,23.5512589803
7,Delhi,Delhi,5.59914530847
7,Delhi,Gurgaon,0.303980303243
7,Delhi,Hisar,60.6847728001
7,Delhi,Jaipur,24.2231570041
7,Delhi,Jalandhar,47.8175487598
7,Delhi,Jammu,35.6490505943
7,Delhi,Jhunjhunu,
7,Delhi,Jodhpur,4.53499509659
7,Delhi,Karnal,39.4726563987
7,Delhi,Kota,13.2744108626
7,Delhi,Ludhiana,44.1382257557
7,Delhi,Mandi,
7,Delhi,Patiala,
7,Delhi,Rohtak,35.1959824656
7,Delhi,Sikar,
7,Delhi,Sri Ganganagar,
7,Delhi,Srinagar,23.3882285356
7,Delhi,Udaipur,28.7216971294
7,Kolkata,BHUBANESWAR,33.6381744704
7,Kolkata,Balasore,34.9162890264
7,Kolkata,Bhagalpur,13.4117388042
7,Kolkata,Burdwan,inf
7,Kolkata,CUTTACK,26.3947866061
7,Kolkata,Dhanbad,3.60394968509
7,Kolkata,Dharbanga,11.672340964
7,Kolkata,Dibrugarh,6.31990717682
7,Kolkata,Gauhati,9.33880259731
7,Kolkata,Gaya,7.20059028524
7,Kolkata,Jamshedpur,25.9251825424
7,Kolkata,Kolkata - 1,
7,Kolkata,Kolkata - 2,
7,Kolkata,Krishnanagar,inf
7,Kolkata,Malda,
7,Kolkata,Midnapore,inf
7,Kolkata,Motihari,11.5580269079
7,Kolkata,Muzaffarpur,6.03485439397
7,Kolkata,Nagaon,16.35082608
7,Kolkata,Patna - 1,8.39491606194
7,Kolkata,Patna - 2,
7,Kolkata,Purnea,13.4590350135
7,Kolkata,Ranchi - 1,7.56183179566
7,Kolkata,Ranchi - 2,
7,Kolkata,Silchar,8.02221122323
7,Kolkata,Siliguri / Coochbehar,
7,Lucknow,Agra,87.8865202126
7,Lucknow,Aligarh,0.096513685434
7,Lucknow,Allahabad,58.1717109762
7,Lucknow,Azamgarh,14.3408820401
7,Lucknow,Bareilly,11.2474737122
7,Lucknow,Dehradun,31.7626569628
7,Lucknow,Faizabad,74.7444380886
7,Lucknow,Ghaziabad,83.2574024038
7,Lucknow,Ghazipur / Balia,40.2925294988
7,Lucknow,Gorakhpur -1,78.794053706
7,Lucknow,Gorakhpur -2,
7,Lucknow,Haldwani,
7,Lucknow,Jhansi,36.9800786905
7,Lucknow,Kanpur - 1,0.493312562999
7,Lucknow,Kanpur - 2,
7,Lucknow,Lucknow - 1,37.2372570952
7,Lucknow,Lucknow-2,
7,Lucknow,Meerut,18.9193018837
7,Lucknow,Moradabad,68.1299031212
7,Lucknow,Muzaffarnagar,73.3554991564
7,Lucknow,Varanasi-1,72.2677716127
7,Lucknow,Varanasi-2,
8,Delhi,Ambala,24.5449443482
8,Delhi,Amritsar,66.6719787849
8,Delhi,Bharatpur,
8,Delhi,Bhatinda,32.3257347522
8,Delhi,Delhi,14.2389718339
8,Delhi,Gurgaon,
8,Delhi,Hisar,74.9574637653
8,Delhi,Jaipur,18.1774712001
8,Delhi,Jalandhar,67.978577675
8,Delhi,Jammu,41.1635241172
8,Delhi,Jodhpur,20.1958920745
8,Delhi,Karnal,49.9572410356
8,Delhi,Kota,8.92244627672
8,Delhi,Ludhiana,66.3877832223
8,Delhi,Mandi,9.98319706119
8,Delhi,Patiala,9.35285352611
8,Delhi,Rohtak,13.4376648821
8,Delhi,Sri Ganganagar,39.0340743856
8,Delhi,Srinagar,39.1557593041
8,Delhi,Udaipur,35.663482824
8,Kolkata,BHUBANESWAR,
8,Kolkata,Balasore,49.1637636906
8,Kolkata,Bhagalpur,12.6907914578
8,Kolkata,Burdwan,
8,Kolkata,CUTTACK,57.1717077667
8,Kolkata,Dhanbad,7.78618926796
8,Kolkata,Dharbanga,16.1822081441
8,Kolkata,Dibrugarh,11.1957114328
8,Kolkata,Gauhati,7.59490629463
8,Kolkata,Gaya,10.2749765418
8,Kolkata,Jamshedpur,46.5205997858
8,Kolkata,Kolkata - 1,
8,Kolkata,Kolkata - 2,
8,Kolkata,Krishnanagar,
8,Kolkata,Malda,
8,Kolkata,Midnapore,
8,Kolkata,Motihari,18.6309926101
8,Kolkata,Muzaffarpur,5.59534998681
8,Kolkata,Nagaon,19.1059212257
8,Kolkata,Patna - 1,21.6240290244
8,Kolkata,Patna - 2,8.12244511261
8,Kolkata,Purnea,15.2810907385
8,Kolkata,Ranchi - 1,17.4540284743
8,Kolkata,Ranchi - 2,2.2530048908
8,Kolkata,Silchar,4.59133390867
8,Kolkata,Siliguri / Coochbehar,
8,Lucknow,Agra,50.7179303041
8,Lucknow,Aligarh,139.365243661
8,Lucknow,Allahabad,91.1705944913
8,Lucknow,Azamgarh,57.7102220265
8,Lucknow,Bareilly,22.219948245
8,Lucknow,Dehradun,70.056929958
8,Lucknow,Faizabad,89.4012370779
8,Lucknow,Ghaziabad,99.4802046422
8,Lucknow,Ghazipur / Balia,49.9932551355
8,Lucknow,Gorakhpur -1,145.482528761
8,Lucknow,Gorakhpur -2,36.6478695391
8,Lucknow,Haldwani,5.22557367424
8,Lucknow,Jhansi,51.5364667631
8,Lucknow,Kanpur - 1,8.65800522297
8,Lucknow,Kanpur - 2,80.6771621202
8,Lucknow,Lucknow - 1,25.8587316034
8,Lucknow,Lucknow-2,33.0380104754
8,Lucknow,Meerut,80.3204306355
8,Lucknow,Moradabad,39.542749215
8,Lucknow,Muzaffarnagar,47.9563823995
8,Lucknow,Varanasi-1,75.951850787
8,Lucknow,Varanasi-2,55.6789184827
9,Delhi,Ambala,28.8962351647
9,Delhi,Amritsar,64.2279499136
9,Delhi,Bharatpur,
9,Delhi,Bhatinda,43.2993272756
9,Delhi,Delhi,10.3960600731
9,Delhi,Gurgaon,17.1912667283
9,Delhi,Hisar,73.7265496502
9,Delhi,Jaipur,31.2766714973
9,Delhi,Jalandhar,61.3137835211
9,Delhi,Jammu,36.779686745
9,Delhi,Jodhpur,44.1415710695
9,Delhi,Karnal,58.7585618432
9,Delhi,Kota,10.0153085946
9,Delhi,Ludhiana,57.4629220121
9,Delhi,Mandi,17.9989195529
9,Delhi,Patiala,23.7267454743
9,Delhi,Rohtak,41.1128533268
9,Delhi,Sikar,
9,Delhi,Sri Ganganagar,28.7515759599
9,Delhi,Srinagar,32.2520656213
9,Delhi,Udaipur,17.4341066041
9,Kolkata,BHUBANESWAR,
9,Kolkata,Balasore,37.3287884188
9,Kolkata,Bhagalpur,10.8990915782
9,Kolkata,Burdwan,
9,Kolkata,CUTTACK,44.9595936733
9,Kolkata,Dhanbad,7.62560747911
9,Kolkata,Dharbanga,15.0835863802
9,Kolkata,Dibrugarh,8.82238333248
9,Kolkata,Gauhati,8.60855947184
9,Kolkata,Gaya,15.5929314731
9,Kolkata,Jamshedpur,38.084895211
9,Kolkata,Kolkata - 1,
9,Kolkata,Kolkata - 2,
9,Kolkata,Krishnanagar,
9,Kolkata,Malda,
9,Kolkata,Midnapore,
9,Kolkata,Motihari,21.0349246513
9,Kolkata,Muzaffarpur,25.0236313498
9,Kolkata,Nagaon,19.8010253508
9,Kolkata,Patna - 1,17.994531321
9,Kolkata,Patna - 2,11.2094337493
9,Kolkata,Purnea,19.2734008084
9,Kolkata,Ranchi - 1,21.1184261516
9,Kolkata,Ranchi - 2,3.06120173315
9,Kolkata,Silchar,12.1288498768
9,Kolkata,Siliguri / Coochbehar,
9,Lucknow,Agra,42.9922001479
9,Lucknow,Aligarh,29.3036582212
9,Lucknow,Allahabad,104.759635333
9,Lucknow,Azamgarh,51.8518207039
9,Lucknow,Bareilly,27.3145246519
9,Lucknow,Dehradun,59.9808540707
9,Lucknow,Faizabad,51.4065086266
9,Lucknow,Ghaziabad,97.0248167755
9,Lucknow,Ghazipur / Balia,57.9691853818
9,Lucknow,Gorakhpur -1,48.2116176029
9,Lucknow,Gorakhpur -2,31.7783539827
9,Lucknow,Haldwani,16.7948356645
9,Lucknow,Jhansi,51.9105889407
9,Lucknow,Kanpur - 1,10.1218456402
9,Lucknow,Kanpur - 2,32.7191391089
9,Lucknow,Lucknow - 1,27.7327735192
9,Lucknow,Lucknow-2,24.4352644926
9,Lucknow,Meerut,58.1935151241
9,Lucknow,Moradabad,30.958383292
9,Lucknow,Muzaffarnagar,55.5083117182
9,Lucknow,Varanasi-1,92.8957363975
9,Lucknow,Varanasi-2,61.0341478578
10,Delhi,Ambala,22.8752571928
10,Delhi,Amritsar,36.0997674566
10,Delhi,Bharatpur,38.4538
10,Delhi,Bhatinda,54.9559083112
10,Delhi,Delhi,10.8982878152
10,Delhi,Gurgaon,29.1855664458
10,Delhi,Hisar,46.9902110341
10,Delhi,Jaipur,36.4258728875
10,Delhi,Jalandhar,46.8797988406
10,Delhi,Jammu,30.1604998956
10,Delhi,Jodhpur,32.5466873002
10,Delhi,Karnal,58.0323522261
10,Delhi,Kota,22.9635263101
10,Delhi,Ludhiana,39.8119571139
10,Delhi,Mandi,22.5627651352
10,Delhi,Patiala,45.4859009979
10,Delhi,Rohtak,44.6247647088
10,Delhi,Sikar,
10,Delhi,Sri Ganganagar,33.6293590154
10,Delhi,Srinagar,50.3706087331
10,Delhi,Udaipur,20.8970590478
10,Kolkata,BHUBANESWAR,0.280064761096
10,Kolkata,Balasore,81.2306935836
10,Kolkata,Bhagalpur,14.3896011509
10,Kolkata,CUTTACK,66.4005476639
10,Kolkata,Dhanbad,14.686308634
10,Kolkata,Dharbanga,18.3432634778
10,Kolkata,Dibrugarh,6.62048656522
10,Kolkata,Gauhati,10.8492588018
10,Kolkata,Gaya,24.5416563439
10,Kolkata,Jamshedpur,86.3474607373
10,Kolkata,Motihari,17.1747080722
10,Kolkata,Muzaffarpur,22.4002138177
10,Kolkata,Nagaon,22.5253443664
10,Kolkata,Patna - 1,10.7771851677
10,Kolkata,Patna - 2,13.7426418516
10,Kolkata,Purnea,27.1675938667
10,Kolkata,Ranchi - 1,24.0227778878
10,Kolkata,Ranchi - 2,5.81754763751
10,Kolkata,Silchar,17.6012998821
10,Lucknow,Agra,40.4068957653
10,Lucknow,Aligarh,28.6228865793
10,Lucknow,Allahabad,60.451613122
10,Lucknow,Azamgarh,57.6865208691
10,Lucknow,Bareilly,29.7763134814
10,Lucknow,Dehradun,58.3841231281
10,Lucknow,Faizabad,53.3443923247
10,Lucknow,Ghaziabad,59.530917283
10,Lucknow,Ghazipur / Balia,60.2445885363
10,Lucknow,Gorakhpur -1,70.4863298839
10,Lucknow,Gorakhpur -2,27.732071098
10,Lucknow,Haldwani,24.336480005
10,Lucknow,Jhansi,31.1411725386
10,Lucknow,Kanpur - 1,30.121100442
10,Lucknow,Kanpur - 2,50.8765904902
10,Lucknow,Lucknow - 1,46.4422354831
10,Lucknow,Lucknow-2,54.2422805436
10,Lucknow,Meerut,28.0867657949
10,Lucknow,Moradabad,89.5436629068
10,Lucknow,Muzaffarnagar,74.9951251771
10,Lucknow,Varanasi-1,71.3072443791
10,Lucknow,Varanasi-2,43.4732648853
